pay,year,department,gender
20.02,10.0,Support,M
21.16,10.0,Support,F
22.78,10.0,Support,F
18.75,10.0,Support,M
21.43,10.0,Support,F
20.32,10.0,Support,M
20.43,10.0,Support,M
22.64,10.0,Support,F
23.29,10.0,Support,F
21.65,10.0,Support,F
20.38,10.0,Support,M
20.26,10.0,Support,M
21.12,10.0,Support,F
22.17,10.0,Support,F
20.65,10.0,Support,F
21.63,10.0,Support,F
22.39,10.0,Support,F
21.95,10.0,Support,F
20.83,10.0,Support,M
22.26,10.0,Support,F
21.9,10.0,Support,F
21.57,10.0,Support,F
18.86,10.0,Support,M
21.16,10.0,Support,F
22.23,10.0,Support,F
22.09,10.0,Support,F
23.18,10.0,Support,F
20.73,10.0,Support,M
22.83,10.0,Support,F
23.43,10.0,Support,F
22.56,10.0,Support,F
22.94,10.0,Support,F
22.35,10.0,Support,F
21.48,10.0,Support,F
19.54,10.0,Support,M
19.38,10.0,Support,M
20.47,10.0,Support,M
21.99,10.0,Support,F
20.01,10.0,Support,M
21.85,10.0,Support,F
22.6,10.0,Support,F
21.6,10.0,Support,F
22.92,10.0,Support,F
22.8,10.0,Support,F
20.47,10.0,Support,M
21.68,10.0,Support,F
22.27,10.0,Support,F
20.8,10.0,Support,M
21.61,10.0,Support,F
23.04,10.0,Support,F
22.53,10.0,Support,F
22.48,10.0,Support,F
22.05,10.0,Support,F
22.35,10.0,Support,F
22.42,10.0,Support,F
21.6,10.0,Support,F
22.72,10.0,Support,F
20.21,10.0,Support,M
21.67,10.0,Support,F
19.84,10.0,Support,M
20.39,10.0,Support,M
22.09,10.0,Support,F
23.72,10.0,Support,F
20.5,10.0,Support,F
22.19,10.0,Support,F
20.53,10.0,Support,M
21.28,10.0,Support,F
21.63,10.0,Support,F
21.7,10.0,Support,F
21.94,10.0,Support,F
22.4,10.0,Support,F
21.88,10.0,Support,F
21.42,10.0,Support,F
19.62,10.0,Support,M
20.12,10.0,Support,M
22.23,10.0,Support,F
22.31,10.0,Support,F
20.93,10.0,Support,F
22.47,10.0,Support,F
23.08,10.0,Support,F
21.1,10.0,Support,M
21.41,10.0,Support,F
22.65,10.0,Support,F
20.59,10.0,Support,M
22.68,10.0,Support,F
19.1,10.0,Support,M
22.04,10.0,Support,F
19.85,10.0,Support,M
21.84,10.0,Support,F
23.29,10.0,Support,F
20.73,10.0,Support,M
20.99,10.0,Support,F
21.23,10.0,Support,F
21.27,10.0,Support,F
21.86,10.0,Support,F
20.89,10.0,Support,M
21.65,10.0,Support,F
20.77,10.0,Support,M
22.86,10.0,Support,F
20.43,10.0,Support,M
22.97,10.0,Support,F
22.37,10.0,Support,F
23.25,10.0,Support,F
22.46,10.0,Support,F
20.93,10.0,Support,F
22.0,10.0,Support,F
23.01,10.0,Support,F
22.2,10.0,Support,F
20.68,10.0,Support,F
18.36,10.0,Support,M
21.15,10.0,Support,M
22.69,10.0,Support,F
21.91,10.0,Support,F
21.67,10.0,Support,F
21.36,10.0,Support,F
22.51,10.0,Support,F
21.76,10.0,Support,F
20.1,10.0,Support,M
20.61,10.0,Support,F
22.78,10.0,Support,F
19.64,10.0,Support,M
19.53,10.0,Support,M
22.35,10.0,Support,F
22.07,10.0,Support,F
22.38,10.0,Support,F
21.43,10.0,Support,F
20.67,10.0,Support,M
19.65,10.0,Support,M
22.41,10.0,Support,F
21.84,10.0,Support,F
21.37,10.0,Support,F
22.2,10.0,Support,F
23.6,10.0,Support,F
19.23,10.0,Support,M
21.83,10.0,Support,F
22.33,10.0,Support,F
20.13,10.0,Support,M
23.26,10.0,Support,F
21.52,10.0,Support,F
22.27,10.0,Support,F
23.05,10.0,Support,F
21.75,10.0,Support,F
21.28,10.0,Support,F
19.02,10.0,Support,M
20.32,10.0,Support,M
22.25,10.0,Support,F
21.92,10.0,Support,F
22.25,10.0,Support,F
20.13,10.0,Support,M
20.33,10.0,Support,M
19.79,10.0,Support,M
20.23,10.0,Support,M
23.71,10.0,Support,F
21.3,10.0,Support,M
22.53,10.0,Support,F
21.13,10.0,Support,M
20.42,10.0,Support,M
19.99,10.0,Support,M
22.54,10.0,Support,F
22.08,10.0,Support,F
21.6,10.0,Support,F
21.49,10.0,Support,F
22.42,10.0,Support,F
21.23,10.0,Support,F
20.98,10.0,Support,M
21.74,10.0,Support,F
21.34,10.0,Support,F
22.71,10.0,Support,F
23.54,10.0,Support,F
21.24,10.0,Support,F
22.01,10.0,Support,F
22.08,10.0,Support,F
23.37,10.0,Support,F
22.05,10.0,Support,F
22.14,10.0,Support,F
21.77,10.0,Support,F
21.65,10.0,Support,F
20.12,10.0,Support,M
20.63,10.0,Support,M
22.14,10.0,Support,F
19.54,10.0,Support,M
21.61,10.0,Support,F
20.82,10.0,Support,F
22.35,10.0,Support,F
22.08,10.0,Support,F
22.55,10.0,Support,F
22.0,10.0,Support,F
21.81,10.0,Support,F
19.26,10.0,Support,M
22.75,10.0,Support,F
22.48,10.0,Support,F
22.59,10.0,Support,F
23.27,10.0,Support,F
22.07,10.0,Support,F
20.69,10.0,Support,M
19.97,10.0,Support,M
21.9,10.0,Support,F
22.95,10.0,Support,F
22.37,10.0,Support,F
20.55,10.0,Support,F
22.25,10.0,Support,F
20.21,10.0,Support,M
20.78,10.0,Support,F
20.88,10.0,Support,F
21.95,10.0,Support,F
19.8,10.0,Support,M
21.24,10.0,Support,F
22.63,10.0,Support,F
22.55,10.0,Support,F
20.25,10.0,Support,M
22.82,10.0,Support,F
23.15,10.0,Support,F
22.29,10.0,Support,F
19.5,10.0,Support,M
21.41,10.0,Support,F
21.67,10.0,Support,F
20.39,10.0,Support,M
22.33,10.0,Support,F
21.59,10.0,Support,F
21.58,10.0,Support,F
23.1,10.0,Support,F
19.77,10.0,Support,M
21.92,10.0,Support,F
22.74,10.0,Support,F
21.34,10.0,Support,F
21.65,10.0,Support,F
21.32,10.0,Support,F
23.15,10.0,Support,F
20.27,10.0,Support,M
21.23,10.0,Support,F
21.9,10.0,Support,F
20.54,10.0,Support,M
22.0,10.0,Support,F
22.96,10.0,Support,F
19.96,10.0,Support,M
20.89,10.0,Support,M
22.95,10.0,Support,F
20.74,10.0,Support,F
20.75,10.0,Support,F
20.21,10.0,Support,M
22.56,10.0,Support,F
22.58,10.0,Support,F
19.76,10.0,Support,M
23.3,10.0,Support,F
21.82,10.0,Support,F
23.58,10.0,Support,F
22.85,10.0,Support,F
19.12,10.0,Support,M
20.7,10.0,Support,F
20.38,10.0,Support,M
20.45,10.0,Support,F
22.76,10.0,Support,F
21.31,10.0,Support,F
18.71,10.0,Support,M
21.66,10.0,Support,F
22.91,10.0,Support,F
22.66,10.0,Support,F
22.27,10.0,Support,F
21.25,10.0,Support,F
18.89,10.0,Support,M
21.62,10.0,Support,F
22.01,10.0,Support,F
21.06,10.0,Support,F
21.07,10.0,Support,F
20.41,10.0,Support,M
20.44,10.0,Support,M
19.74,10.0,Support,M
22.78,10.0,Support,F
21.86,10.0,Support,F
19.78,10.0,Support,M
21.58,10.0,Support,F
20.55,10.0,Support,M
23.61,10.0,Support,F
22.25,10.0,Support,F
19.87,10.0,Support,M
19.71,10.0,Support,F
20.66,10.0,Support,F
22.16,10.0,Support,F
22.73,10.0,Support,F
18.57,10.0,Support,M
21.59,10.0,Support,F
22.3,10.0,Support,F
20.78,10.0,Support,F
21.73,10.0,Support,F
21.47,10.0,Support,F
21.47,10.0,Support,F
19.03,10.0,Support,M
22.99,10.0,Support,F
20.24,10.0,Support,M
21.99,10.0,Support,F
20.52,10.0,Support,F
22.19,10.0,Support,F
21.47,10.0,Support,F
20.13,10.0,Support,M
21.71,10.0,Support,F
22.54,10.0,Support,F
20.99,10.0,Support,F
21.65,10.0,Support,F
21.77,10.0,Support,F
20.2,10.0,Support,F
22.58,10.0,Support,F
21.5,10.0,Support,F
23.32,10.0,Support,F
20.32,10.0,Support,M
21.36,10.0,Support,F
22.01,10.0,Support,F
21.81,10.0,Support,F
22.57,10.0,Support,F
22.08,10.0,Support,F
22.12,10.0,Support,F
23.09,10.0,Support,F
21.73,10.0,Support,F
21.4,10.0,Support,F
23.17,10.0,Support,F
21.82,10.0,Support,F
22.09,10.0,Support,F
22.61,10.0,Support,F
22.5,10.0,Support,F
21.82,10.0,Support,F
22.13,10.0,Support,F
21.29,10.0,Support,F
22.72,10.0,Support,F
22.19,10.0,Support,F
22.93,10.0,Support,F
21.76,10.0,Support,F
21.64,10.0,Support,F
22.34,10.0,Support,F
22.58,10.0,Support,F
21.85,10.0,Support,F
21.84,10.0,Support,F
19.67,10.0,Support,M
21.14,10.0,Support,F
21.22,10.0,Support,F
20.59,10.0,Support,F
21.71,10.0,Support,F
20.72,10.0,Support,F
22.43,10.0,Support,F
20.66,10.0,Support,F
22.81,10.0,Support,F
21.95,10.0,Support,F
22.14,10.0,Support,F
22.53,10.0,Support,F
20.99,10.0,Support,F
22.23,10.0,Support,F
22.39,10.0,Support,F
20.84,10.0,Support,F
21.42,10.0,Support,F
20.08,10.0,Support,M
22.4,10.0,Support,F
21.18,10.0,Support,F
21.58,10.0,Support,F
23.22,10.0,Support,F
21.42,10.0,Support,M
19.76,10.0,Support,M
21.12,10.0,Support,F
21.35,10.0,Support,F
25.31,10.0,Sales,M
26.95,10.0,Sales,M
25.14,10.0,Sales,F
25.91,10.0,Sales,M
24.27,10.0,Sales,M
24.76,10.0,Sales,M
24.8,10.0,Sales,M
24.4,10.0,Sales,M
25.76,10.0,Sales,F
24.69,10.0,Sales,M
24.9,10.0,Sales,M
25.09,10.0,Sales,M
27.62,10.0,Sales,F
25.13,10.0,Sales,M
25.75,10.0,Sales,M
26.31,10.0,Sales,F
25.36,10.0,Sales,M
27.32,10.0,Sales,F
27.08,10.0,Sales,F
27.15,10.0,Sales,F
25.09,10.0,Sales,M
27.18,10.0,Sales,F
25.63,10.0,Sales,M
26.25,10.0,Sales,M
27.51,10.0,Sales,F
25.35,10.0,Sales,M
25.48,10.0,Sales,M
25.39,10.0,Sales,M
28.22,10.0,Sales,F
27.39,10.0,Sales,F
25.55,10.0,Sales,M
24.25,10.0,Sales,M
25.28,10.0,Sales,M
26.77,10.0,Sales,M
26.74,10.0,Sales,F
26.78,10.0,Sales,F
26.25,10.0,Sales,M
26.83,10.0,Sales,F
27.81,10.0,Sales,F
27.87,10.0,Sales,F
27.25,10.0,Sales,F
24.23,10.0,Sales,M
27.54,10.0,Sales,F
27.18,10.0,Sales,F
27.67,10.0,Sales,F
27.29,10.0,Sales,F
23.79,10.0,Sales,M
26.83,10.0,Sales,F
29.42,10.0,Sales,F
25.14,10.0,Sales,M
28.85,10.0,Sales,F
26.83,10.0,Sales,F
25.52,10.0,Sales,M
25.81,10.0,Sales,F
26.94,10.0,Sales,F
28.27,10.0,Sales,F
25.42,10.0,Sales,M
25.7,10.0,Sales,M
24.39,10.0,Sales,M
27.53,10.0,Sales,F
25.59,10.0,Sales,M
26.15,10.0,Sales,M
27.27,10.0,Sales,F
26.49,10.0,Sales,F
27.59,10.0,Sales,F
26.74,10.0,Sales,F
28.07,10.0,Sales,F
27.44,10.0,Sales,F
25.22,10.0,Sales,M
25.64,10.0,Sales,M
24.79,10.0,Sales,M
26.29,10.0,Sales,F
27.38,10.0,Sales,F
27.77,10.0,Sales,F
25.55,10.0,Sales,M
27.33,10.0,Sales,F
28.23,10.0,Sales,F
26.31,10.0,Sales,M
25.97,10.0,Sales,M
28.28,10.0,Sales,F
24.06,10.0,Sales,M
24.24,10.0,Sales,M
25.99,10.0,Sales,F
28.89,10.0,Sales,F
25.31,10.0,Sales,M
23.92,10.0,Sales,M
25.12,10.0,Sales,M
27.2,10.0,Sales,F
28.27,10.0,Sales,F
25.96,10.0,Sales,F
26.08,10.0,Sales,M
25.0,10.0,Sales,M
24.12,10.0,Sales,M
24.52,10.0,Sales,M
25.77,10.0,Sales,F
26.31,10.0,Sales,F
26.34,10.0,Sales,M
26.77,10.0,Sales,F
25.46,10.0,Sales,M
26.56,10.0,Sales,F
27.93,10.0,Sales,F
27.16,10.0,Sales,F
25.34,10.0,Sales,M
28.14,10.0,Sales,F
27.72,10.0,Sales,F
27.87,10.0,Sales,F
25.51,10.0,Sales,M
24.5,10.0,Sales,M
27.82,10.0,Sales,F
24.55,10.0,Sales,M
28.22,10.0,Sales,F
24.49,10.0,Sales,M
24.4,10.0,Sales,M
27.11,10.0,Sales,F
27.23,10.0,Sales,F
24.77,10.0,Sales,M
26.35,10.0,Sales,F
27.2,10.0,Sales,F
25.38,10.0,Sales,M
24.66,10.0,Sales,M
25.44,10.0,Sales,M
25.91,10.0,Sales,M
25.97,10.0,Sales,F
26.83,10.0,Sales,F
27.97,10.0,Sales,F
24.5,10.0,Sales,M
27.35,10.0,Sales,F
27.52,10.0,Sales,F
24.47,10.0,Sales,M
25.32,10.0,Sales,M
26.05,10.0,Sales,M
26.89,10.0,Sales,F
27.04,10.0,Sales,F
25.4,10.0,Sales,M
26.27,10.0,Sales,F
25.04,10.0,Sales,M
25.47,10.0,Sales,M
26.44,10.0,Sales,F
27.38,10.0,Sales,F
24.06,10.0,Sales,M
26.07,10.0,Sales,F
26.49,10.0,Sales,M
26.42,10.0,Sales,F
25.08,10.0,Sales,M
26.63,10.0,Sales,F
27.03,10.0,Sales,F
27.21,10.0,Sales,F
28.0,10.0,Sales,F
26.71,10.0,Sales,M
25.65,10.0,Sales,M
26.52,10.0,Sales,F
27.97,10.0,Sales,F
23.73,10.0,Sales,M
27.06,10.0,Sales,F
27.9,10.0,Sales,F
27.95,10.0,Sales,F
26.69,10.0,Sales,F
27.06,10.0,Sales,F
27.01,10.0,Sales,F
25.43,10.0,Sales,M
24.86,10.0,Sales,M
25.86,10.0,Sales,M
25.94,10.0,Sales,F
24.49,10.0,Sales,M
25.17,10.0,Sales,M
27.43,10.0,Sales,F
25.53,10.0,Sales,M
24.94,10.0,Sales,M
24.69,10.0,Sales,M
25.23,10.0,Sales,M
25.1,10.0,Sales,M
25.17,10.0,Sales,M
26.06,10.0,Sales,M
24.57,10.0,Sales,M
23.72,10.0,Sales,M
28.61,10.0,Sales,F
27.96,10.0,Sales,F
27.11,10.0,Sales,F
23.53,10.0,Sales,M
26.15,10.0,Sales,F
25.82,10.0,Sales,M
25.78,10.0,Sales,M
24.72,10.0,Sales,M
27.36,10.0,Sales,M
24.79,10.0,Sales,M
25.16,10.0,Sales,M
25.4,10.0,Sales,M
25.66,10.0,Sales,M
23.31,10.0,Sales,M
28.8,10.0,Sales,F
24.5,10.0,Sales,M
27.54,10.0,Sales,F
23.85,10.0,Sales,M
27.02,10.0,Sales,F
25.77,10.0,Sales,M
26.96,10.0,Sales,F
27.85,10.0,Sales,F
27.81,10.0,Sales,F
24.41,10.0,Sales,M
27.24,10.0,Sales,F
24.13,10.0,Sales,M
24.62,10.0,Sales,M
24.48,10.0,Sales,M
25.78,10.0,Sales,M
24.94,10.0,Sales,M
25.64,10.0,Sales,M
26.99,10.0,Sales,F
24.25,10.0,Sales,M
27.19,10.0,Sales,F
24.35,10.0,Sales,M
26.85,10.0,Sales,M
28.53,10.0,Sales,F
25.52,10.0,Sales,M
25.48,10.0,Sales,M
27.61,10.0,Sales,F
25.41,10.0,Sales,M
25.36,10.0,Sales,M
23.73,10.0,Sales,M
27.02,10.0,Sales,F
25.4,10.0,Sales,M
24.68,10.0,Sales,M
25.59,10.0,Sales,M
27.59,10.0,Sales,F
28.2,10.0,Sales,F
27.93,10.0,Sales,F
24.69,10.0,Sales,M
25.98,10.0,Sales,M
27.17,10.0,Sales,F
25.86,10.0,Sales,M
28.41,10.0,Sales,F
26.18,10.0,Sales,M
27.24,10.0,Sales,F
27.23,10.0,Sales,F
25.79,10.0,Sales,M
25.1,10.0,Sales,M
27.37,10.0,Sales,F
25.75,10.0,Sales,M
28.88,10.0,Sales,F
26.22,10.0,Sales,M
28.42,10.0,Sales,F
28.89,10.0,Sales,F
26.69,10.0,Sales,M
23.6,10.0,Sales,M
26.34,10.0,Sales,F
27.74,10.0,Sales,F
27.19,10.0,Sales,F
27.11,10.0,Sales,F
25.81,10.0,Sales,M
25.35,10.0,Sales,M
26.04,10.0,Sales,M
25.18,10.0,Sales,M
26.82,10.0,Sales,F
28.11,10.0,Sales,F
25.68,10.0,Sales,M
26.43,10.0,Sales,M
26.91,10.0,Sales,F
27.97,10.0,Sales,F
27.2,10.0,Sales,F
23.78,10.0,Sales,M
27.84,10.0,Sales,F
25.41,10.0,Sales,F
24.84,10.0,Sales,M
26.39,10.0,Sales,F
25.61,10.0,Sales,M
25.37,10.0,Sales,M
25.11,10.0,Sales,M
26.4,10.0,Sales,F
27.75,10.0,Sales,F
23.26,10.0,Sales,M
27.2,10.0,Sales,F
26.66,10.0,Sales,F
25.87,10.0,Sales,M
28.53,10.0,Sales,F
27.36,10.0,Sales,F
23.79,10.0,Sales,M
25.91,10.0,Sales,F
26.09,10.0,Sales,M
27.2,10.0,Sales,F
26.71,10.0,Sales,F
27.34,10.0,Sales,F
26.79,10.0,Sales,F
25.79,10.0,Sales,F
24.54,10.0,Sales,M
25.03,10.0,Sales,M
26.62,10.0,Sales,F
26.47,10.0,Sales,F
25.37,10.0,Sales,M
24.88,10.0,Sales,M
27.75,10.0,Sales,F
24.82,10.0,Sales,M
25.0,10.0,Sales,M
27.71,10.0,Sales,F
25.81,10.0,Sales,M
27.96,10.0,Sales,F
24.89,10.0,Sales,M
26.38,10.0,Sales,F
24.96,10.0,Sales,M
26.22,10.0,Sales,F
27.43,10.0,Sales,F
26.88,10.0,Sales,F
26.5,10.0,Sales,F
25.79,10.0,Sales,F
25.98,10.0,Sales,M
25.31,10.0,Sales,M
26.04,10.0,Sales,M
25.27,10.0,Sales,M
27.97,10.0,Sales,F
25.47,10.0,Sales,M
24.76,10.0,Sales,M
28.1,10.0,Sales,F
26.84,10.0,Sales,F
24.39,10.0,Sales,M
23.96,10.0,Sales,M
25.97,10.0,Sales,M
25.81,10.0,Sales,F
24.89,10.0,Sales,M
25.54,10.0,Sales,M
26.91,10.0,Sales,M
26.49,10.0,Sales,M
26.47,10.0,Sales,F
24.73,10.0,Sales,M
25.0,10.0,Sales,M
25.77,10.0,Sales,F
24.49,10.0,Sales,M
25.75,10.0,Sales,M
24.82,10.0,Sales,M
24.73,10.0,Sales,M
24.61,10.0,Sales,M
27.15,10.0,Sales,F
26.16,10.0,Sales,F
25.68,10.0,Sales,M
24.72,10.0,Sales,M
26.92,10.0,Sales,F
27.76,10.0,Sales,F
28.03,10.0,Sales,F
24.16,10.0,Sales,M
25.15,10.0,Sales,M
24.22,10.0,Sales,M
25.19,10.0,Sales,M
26.7,10.0,Sales,F
27.34,10.0,Sales,F
26.04,10.0,Sales,F
24.75,10.0,Sales,M
27.64,10.0,Sales,F
28.57,10.0,Sales,F
26.33,10.0,Sales,F
24.49,10.0,Sales,M
26.25,10.0,Sales,F
25.02,10.0,Sales,F
24.31,10.0,Sales,M
27.56,10.0,Sales,F
25.34,10.0,Sales,M
26.27,10.0,Sales,M
26.59,10.0,Sales,F
25.48,10.0,Sales,M
28.01,10.0,Sales,F
28.81,10.0,Sales,F
24.81,10.0,Sales,M
24.73,10.0,Sales,M
25.69,10.0,Sales,M
27.32,10.0,Sales,F
26.19,10.0,Sales,M
26.68,10.0,Sales,F
26.12,10.0,Sales,F
26.0,10.0,Sales,M
25.09,10.0,Sales,M
26.79,10.0,Sales,F
27.63,10.0,Sales,F
26.2,10.0,Sales,F
24.0,10.0,Sales,M
23.79,10.0,Sales,M
27.07,10.0,Sales,F
25.85,10.0,Sales,F
27.52,10.0,Sales,F
25.04,10.0,Sales,M
25.01,10.0,Sales,M
27.15,10.0,Sales,F
25.9,10.0,Sales,M
27.87,10.0,Sales,F
26.01,10.0,Sales,M
24.19,10.0,Sales,M
28.03,10.0,Sales,F
23.61,10.0,Sales,M
28.65,10.0,Sales,F
26.87,10.0,Sales,F
24.37,10.0,Sales,M
24.77,10.0,Sales,M
26.91,10.0,Sales,F
26.02,10.0,Sales,M
24.93,10.0,Sales,M
26.85,10.0,Sales,F
24.77,10.0,Sales,M
25.28,10.0,Sales,M
25.94,10.0,Sales,M
24.9,10.0,Sales,M
24.99,10.0,Sales,M
25.33,10.0,Sales,M
25.35,10.0,Sales,M
26.5,10.0,Sales,F
27.47,10.0,Sales,F
24.38,10.0,Sales,M
24.27,10.0,Sales,M
24.94,10.0,Sales,M
24.61,10.0,Sales,M
25.63,10.0,Sales,M
26.16,10.0,Sales,F
25.66,10.0,Sales,M
24.92,10.0,Sales,M
27.22,10.0,Sales,F
25.86,10.0,Sales,M
26.98,10.0,Sales,M
27.23,10.0,Sales,F
24.88,10.0,Sales,M
24.97,10.0,Sales,M
24.56,10.0,Sales,M
28.11,10.0,Sales,F
25.7,10.0,Sales,M
25.58,10.0,Sales,M
25.91,10.0,Sales,F
26.57,10.0,Sales,F
27.99,10.0,Sales,F
23.63,10.0,Sales,M
24.73,10.0,Sales,M
27.48,10.0,Sales,F
27.04,10.0,Sales,F
25.67,10.0,Sales,M
24.82,10.0,Sales,M
28.48,10.0,Sales,F
26.8,10.0,Sales,M
25.45,10.0,Sales,M
24.45,10.0,Sales,M
27.7,10.0,Sales,F
26.07,10.0,Sales,M
26.98,10.0,Sales,F
24.46,10.0,Sales,M
26.7,10.0,Sales,F
26.05,10.0,Sales,M
25.82,10.0,Sales,M
26.13,10.0,Sales,M
25.04,10.0,Sales,M
28.56,10.0,Sales,F
25.21,10.0,Sales,M
25.87,10.0,Sales,M
26.22,10.0,Sales,F
24.92,10.0,Sales,M
27.59,10.0,Sales,F
24.95,10.0,Sales,M
23.29,10.0,Sales,M
26.44,10.0,Sales,F
26.14,10.0,Sales,F
24.57,10.0,Sales,M
27.03,10.0,Sales,F
26.68,10.0,Sales,F
26.12,10.0,Sales,M
27.99,10.0,Sales,F
25.2,10.0,Sales,M
24.95,10.0,Sales,M
25.18,10.0,Sales,M
26.18,10.0,Sales,F
25.07,10.0,Sales,M
27.66,10.0,Sales,F
25.02,10.0,Sales,M
26.22,10.0,Sales,M
26.8,10.0,Sales,F
27.51,10.0,Sales,F
25.84,10.0,Sales,M
24.72,10.0,Sales,M
26.4,10.0,Sales,F
27.94,10.0,Sales,F
24.86,10.0,Sales,M
27.08,10.0,Sales,F
24.65,10.0,Sales,M
27.26,10.0,Sales,F
26.59,10.0,Sales,F
27.59,10.0,Sales,F
26.0,10.0,Sales,M
25.63,10.0,Sales,M
24.99,10.0,Sales,M
25.57,10.0,Sales,M
24.52,10.0,Sales,M
25.46,10.0,Sales,M
25.27,10.0,Sales,M
27.41,10.0,Sales,F
26.25,10.0,Sales,F
27.29,10.0,Sales,F
26.56,10.0,Sales,F
26.02,10.0,Sales,M
24.32,10.0,Sales,M
25.55,10.0,Sales,F
25.56,10.0,Sales,M
26.99,10.0,Sales,F
23.24,10.0,Sales,M
25.45,10.0,Sales,M
24.76,10.0,Sales,M
27.28,10.0,Sales,F
26.82,10.0,Sales,F
26.72,10.0,Sales,F
24.21,10.0,Sales,M
27.7,10.0,Sales,F
27.02,10.0,Sales,F
27.17,10.0,Sales,F
28.07,10.0,Sales,F
24.14,10.0,Sales,M
27.16,10.0,Sales,F
26.05,10.0,Sales,M
27.48,10.0,Sales,F
26.63,10.0,Sales,F
26.67,10.0,Sales,F
26.0,10.0,Sales,M
27.25,10.0,Sales,F
24.75,10.0,Sales,M
25.47,10.0,Sales,M
24.12,10.0,Sales,M
26.89,10.0,Sales,F
25.12,10.0,Sales,M
27.42,10.0,Sales,F
27.09,10.0,Sales,M
24.2,10.0,Sales,M
24.5,10.0,Sales,M
26.71,10.0,Sales,F
26.39,10.0,Sales,F
26.43,10.0,Sales,F
26.79,10.0,Sales,F
25.36,10.0,Sales,M
27.53,10.0,Sales,F
25.73,10.0,Sales,M
25.35,10.0,Sales,M
25.62,10.0,Sales,M
27.73,10.0,Sales,F
25.47,10.0,Sales,M
26.39,10.0,Sales,M
25.06,10.0,Sales,M
25.21,10.0,Sales,M
28.32,10.0,Sales,F
25.9,10.0,Sales,M
24.16,10.0,Sales,M
27.94,10.0,Sales,F
26.09,10.0,Sales,M
26.83,10.0,Sales,F
27.27,10.0,Sales,F
27.01,10.0,Sales,F
25.32,10.0,Sales,M
24.3,10.0,Sales,M
27.89,10.0,Sales,F
26.51,10.0,Sales,F
24.63,10.0,Sales,M
26.67,10.0,Sales,F
24.57,10.0,Sales,M
25.64,10.0,Sales,F
25.38,10.0,Sales,M
28.45,10.0,Sales,F
24.48,10.0,Sales,M
26.73,10.0,Sales,F
27.11,10.0,Sales,F
29.16,10.0,Sales,F
27.65,10.0,Sales,F
23.44,10.0,Sales,M
24.61,10.0,Sales,M
29.33,10.0,Sales,F
25.23,10.0,Sales,M
25.32,10.0,Sales,M
26.97,10.0,Sales,F
24.56,10.0,Sales,M
26.43,10.0,Sales,M
27.62,10.0,Sales,F
24.61,10.0,Sales,M
26.83,10.0,Sales,F
29.46,10.0,Sales,F
25.52,10.0,Sales,F
26.12,10.0,Sales,M
26.64,10.0,Sales,F
24.75,10.0,Sales,M
25.29,10.0,Sales,M
25.95,10.0,Sales,F
27.5,10.0,Sales,F
27.83,10.0,Sales,F
24.09,10.0,Sales,M
25.39,10.0,Sales,F
26.71,10.0,Sales,F
27.07,10.0,Sales,M
27.07,10.0,Sales,F
23.82,10.0,Sales,M
26.37,10.0,Sales,F
24.73,10.0,Sales,M
25.46,10.0,Sales,M
25.8,10.0,Sales,M
24.77,10.0,Sales,M
24.97,10.0,Sales,M
26.83,10.0,Sales,F
26.8,10.0,Sales,F
24.87,10.0,Sales,M
25.1,10.0,Sales,M
25.84,10.0,Sales,M
24.16,10.0,Sales,M
25.67,10.0,Sales,M
26.19,10.0,Sales,F
26.19,10.0,Sales,F
26.4,10.0,Sales,F
26.23,10.0,Sales,M
25.99,10.0,Sales,M
23.69,10.0,Sales,M
25.43,10.0,Sales,M
23.61,10.0,Sales,M
25.47,10.0,Sales,M
27.27,10.0,Sales,F
26.37,10.0,Sales,F
25.63,10.0,Sales,M
25.66,10.0,Sales,M
25.14,10.0,Sales,M
25.14,10.0,Sales,M
24.88,10.0,Sales,F
25.23,10.0,Sales,M
26.92,10.0,Sales,F
25.3,10.0,Sales,M
26.98,10.0,Sales,F
26.73,10.0,Sales,F
27.75,10.0,Sales,F
25.1,10.0,Sales,M
26.4,10.0,Sales,M
22.86,10.0,Sales,M
46.43,10.0,Management,M
46.73,10.0,Management,M
47.03,10.0,Management,M
49.92,10.0,Management,F
49.48,10.0,Management,F
48.66,10.0,Management,F
48.9,10.0,Management,F
48.14,10.0,Management,M
47.89,10.0,Management,M
49.57,10.0,Management,F
46.72,10.0,Management,M
48.42,10.0,Management,M
46.94,10.0,Management,M
48.27,10.0,Management,M
46.29,10.0,Management,M
49.42,10.0,Management,F
46.3,10.0,Management,M
46.94,10.0,Management,M
46.68,10.0,Management,F
48.06,10.0,Management,M
45.76,10.0,Management,M
50.18,10.0,Management,F
47.37,10.0,Management,M
48.19,10.0,Management,F
46.33,10.0,Management,M
47.81,10.0,Management,M
46.82,10.0,Management,M
46.08,10.0,Management,M
49.63,10.0,Management,F
46.91,10.0,Management,M
46.19,10.0,Management,M
47.58,10.0,Management,M
46.14,10.0,Management,M
49.78,10.0,Management,F
48.48,10.0,Management,M
46.88,10.0,Management,M
46.79,10.0,Management,M
47.42,10.0,Management,M
47.51,10.0,Management,M
47.8,10.0,Management,M
46.12,10.0,Management,M
48.0,10.0,Management,M
46.97,10.0,Management,M
48.31,10.0,Management,F
47.25,10.0,Management,M
45.65,10.0,Management,M
48.62,10.0,Management,F
46.85,10.0,Management,M
46.39,10.0,Management,M
48.06,10.0,Management,M
47.39,10.0,Management,M
49.01,10.0,Management,F
