Unnamed: 0,year,pay,department,gender
6383,1980,31.02,R&D,M
6384,1980,32.58,R&D,M
6385,1980,32.61,R&D,M
6386,1980,34.15,R&D,M
6387,1980,33.04,R&D,F
6388,1980,30.34,R&D,M
6389,1980,30.9,R&D,M
6390,1980,36.88,R&D,M
6391,1980,34.47,R&D,F
6392,1980,35.5,R&D,M
6393,1980,32.84,R&D,M
6394,1980,36.28,R&D,F
6395,1980,32.41,R&D,M
6396,1980,36.58,R&D,F
6397,1980,33.33,R&D,M
6398,1980,30.23,R&D,M
6399,1980,38.15,R&D,F
6400,1980,35.25,R&D,M
6401,1980,34.35,R&D,M
6402,1980,31.82,R&D,M
6403,1980,34.92,R&D,M
6404,1980,34.85,R&D,M
6405,1980,32.94,R&D,M
6406,1980,32.56,R&D,M
6407,1980,34.04,R&D,M
6408,1980,33.69,R&D,M
6409,1980,35.23,R&D,M
6410,1980,36.98,R&D,F
6411,1980,36.71,R&D,M
6412,1980,36.05,R&D,M
6413,1980,32.34,R&D,M
6414,1980,31.3,R&D,M
6415,1980,32.47,R&D,M
6416,1980,40.62,R&D,F
6417,1980,33.75,R&D,M
6418,1980,34.48,R&D,M
6419,1980,31.72,R&D,M
6420,1980,33.94,R&D,F
6421,1980,34.13,R&D,F
6422,1980,34.75,R&D,F
6423,1980,36.37,R&D,F
6424,1980,33.93,R&D,M
6425,1980,34.02,R&D,M
6426,1980,35.42,R&D,M
6427,1980,33.8,R&D,M
6428,1980,39.38,R&D,F
6429,1980,32.04,R&D,M
6430,1980,31.1,R&D,M
6431,1980,33.03,R&D,M
6432,1980,37.14,R&D,M
6433,1980,37.34,R&D,F
6434,1980,32.84,R&D,M
6435,1980,33.62,R&D,M
6436,1980,27.97,R&D,M
6437,1980,33.68,R&D,F
6438,1980,36.12,R&D,F
6439,1980,35.04,R&D,M
6440,1980,32.26,R&D,M
6441,1980,33.27,R&D,M
6442,1980,35.46,R&D,M
6443,1980,32.67,R&D,M
6444,1980,34.97,R&D,F
6445,1980,36.97,R&D,F
6446,1980,34.11,R&D,F
6447,1980,32.82,R&D,M
6448,1980,32.84,R&D,M
6449,1980,34.47,R&D,F
6450,1980,33.79,R&D,M
6451,1980,34.06,R&D,F
6452,1980,33.29,R&D,M
6453,1980,34.97,R&D,F
6454,1980,34.85,R&D,F
6455,1980,34.21,R&D,M
6456,1980,36.6,R&D,F
6457,1980,39.25,R&D,F
6458,1980,35.54,R&D,M
6459,1980,34.56,R&D,M
6460,1980,31.77,R&D,M
6461,1980,35.43,R&D,F
6462,1980,31.16,R&D,M
6463,1980,34.32,R&D,M
6464,1980,34.64,R&D,M
6465,1980,34.47,R&D,M
6466,1980,33.09,R&D,M
6467,1980,35.62,R&D,M
6468,1980,37.15,R&D,F
6469,1980,35.68,R&D,M
6470,1980,34.56,R&D,F
6471,1980,32.93,R&D,M
6472,1980,33.59,R&D,M
6473,1980,33.620000000000005,R&D,F
6474,1980,32.05,R&D,M
6475,1980,35.7,R&D,M
6476,1980,37.79,R&D,F
6477,1980,38.13,R&D,F
6478,1980,31.27,R&D,M
6479,1980,35.67,R&D,M
6480,1980,31.52,R&D,M
6481,1980,33.31,R&D,M
6482,1980,29.14,R&D,M
6483,1980,31.65,R&D,M
6484,1980,33.56,R&D,M
6485,1980,31.9,R&D,M
6486,1980,34.98,R&D,F
6487,1980,33.19,R&D,M
6488,1980,30.79,R&D,M
6489,1980,31.1,R&D,M
6490,1980,34.13,R&D,M
6491,1980,34.66,R&D,M
6492,1980,37.04,R&D,M
6493,1980,32.72,R&D,F
6494,1980,34.56,R&D,M
6495,1980,33.62,R&D,M
6496,1980,31.34,R&D,M
6497,1980,32.46,R&D,M
6498,1980,35.2,R&D,F
6499,1980,34.92,R&D,F
6500,1980,34.91,R&D,M
6501,1980,34.43,R&D,M
6502,1980,34.62,R&D,M
6503,1980,30.99,R&D,M
6504,1980,31.85,R&D,M
6505,1980,29.88,R&D,M
6506,1980,37.29,R&D,F
6507,1980,33.27,R&D,M
6508,1980,34.84,R&D,F
6509,1980,34.51,R&D,F
6510,1980,33.32,R&D,F
6511,1980,33.96,R&D,M
6512,1980,35.22,R&D,F
6513,1980,36.22,R&D,M
6514,1980,33.32,R&D,M
6515,1980,29.46,R&D,M
6516,1980,35.75,R&D,F
6517,1980,35.01,R&D,F
6518,1980,31.65,R&D,M
6519,1980,32.74,R&D,M
6520,1980,34.38,R&D,M
6521,1980,34.76,R&D,F
6522,1980,37.1,R&D,M
6523,1980,34.72,R&D,F
6524,1980,32.48,R&D,M
6525,1980,39.99,R&D,M
6526,1980,35.13,R&D,F
6527,1980,32.08,R&D,M
6528,1980,36.13,R&D,M
6529,1980,34.01,R&D,M
6530,1980,35.8,R&D,F
6531,1980,34.66,R&D,M
6532,1980,33.38,R&D,M
6533,1980,38.57,R&D,F
6534,1980,33.379999999999995,R&D,F
6535,1980,33.89,R&D,F
6536,1980,33.48,R&D,M
6537,1980,30.51,R&D,M
6538,1980,32.31,R&D,M
6539,1980,34.54,R&D,M
6540,1980,34.29,R&D,M
6541,1980,34.32,R&D,F
6542,1980,31.89,R&D,M
6543,1980,29.85,R&D,M
6544,1980,36.68,R&D,F
6545,1980,33.98,R&D,M
6546,1980,33.82,R&D,M
6547,1980,34.97,R&D,M
6548,1980,37.17,R&D,F
6549,1980,30.92,R&D,M
6550,1980,29.67,R&D,M
6551,1980,31.67,R&D,M
6552,1980,37.93,R&D,F
6553,1980,35.2,R&D,M
6554,1980,35.12,R&D,M
6555,1980,31.48,R&D,M
6556,1980,31.31,R&D,M
6557,1980,32.41,R&D,M
6558,1980,34.89,R&D,M
6559,1980,33.3,R&D,M
6560,1980,36.52,R&D,F
6561,1980,29.65,R&D,M
6562,1980,38.13,R&D,F
6563,1980,31.71,R&D,M
6564,1980,35.27,R&D,M
6565,1980,31.57,R&D,M
6566,1980,40.44,R&D,F
6567,1980,34.91,R&D,M
6568,1980,34.61,R&D,M
6569,1980,36.05,R&D,M
6570,1980,35.03,R&D,M
6571,1980,29.08,R&D,M
6572,1980,34.37,R&D,M
6573,1980,32.260000000000005,R&D,F
6574,1980,34.05,R&D,M
6575,1980,33.33,R&D,M
6576,1980,33.96,R&D,M
6577,1980,37.35,R&D,M
6578,1980,33.11,R&D,M
6579,1980,37.2,R&D,F
6580,1980,28.71,R&D,M
6581,1980,35.42,R&D,F
6582,1980,34.05,R&D,M
6583,1980,37.13,R&D,F
6584,1980,31.17,R&D,M
6585,1980,35.47,R&D,M
6586,1980,34.12,R&D,M
6587,1980,32.63,R&D,M
6588,1980,34.72,R&D,M
6589,1980,29.95,R&D,M
6590,1980,32.78,R&D,M
6591,1980,34.62,R&D,F
6592,1980,33.43,R&D,F
6593,1980,36.89,R&D,F
6594,1980,31.94,R&D,M
6595,1980,35.7,R&D,M
6596,1980,34.61,R&D,M
6597,1980,33.66,R&D,M
6598,1980,32.68,R&D,M
6599,1980,31.01,R&D,M
6600,1980,37.92,R&D,F
6601,1980,34.29,R&D,M
6602,1980,35.45,R&D,F
6603,1980,35.47,R&D,F
6604,1980,31.64,R&D,M
6605,1980,33.8,R&D,M
6606,1980,34.26,R&D,M
6607,1980,33.73,R&D,M
6608,1980,35.76,R&D,M
6609,1980,32.92,R&D,M
6610,1980,32.74,R&D,M
6611,1980,29.19,R&D,M
6612,1980,33.39,R&D,M
6613,1980,34.28,R&D,F
6614,1980,39.26,R&D,F
6615,1980,35.42,R&D,F
6616,1980,30.96,R&D,M
6617,1980,37.54,R&D,M
6618,1980,34.4,R&D,F
6619,1980,36.28,R&D,F
6620,1980,30.74,R&D,M
6621,1980,33.96,R&D,F
6622,1980,34.97,R&D,M
6623,1980,37.2,R&D,F
6624,1980,30.47,R&D,M
6625,1980,32.92,R&D,M
6626,1980,35.2,R&D,M
6627,1980,32.26,R&D,M
6628,1980,32.71,R&D,M
6629,1980,34.4,R&D,M
6630,1980,33.84,R&D,M
6631,1980,35.98,R&D,F
6632,1980,32.8,R&D,M
6633,1980,35.46,R&D,M
6634,1980,29.33,R&D,M
6635,1980,34.51,R&D,M
6636,1980,36.73,R&D,M
6637,1980,36.64,R&D,F
6638,1980,35.82,R&D,F
6639,1980,34.99,R&D,F
6640,1980,32.43,R&D,M
6641,1980,34.02,R&D,F
6642,1980,37.2,R&D,M
6643,1980,32.92,R&D,F
6644,1980,31.86,R&D,M
6645,1980,33.61,R&D,M
6646,1980,30.36,R&D,M
6647,1980,33.42,R&D,M
6648,1980,36.42,R&D,M
6649,1980,32.39,R&D,M
6650,1980,34.62,R&D,M
6651,1980,29.29,R&D,M
6652,1980,31.39,R&D,M
6653,1980,34.97,R&D,M
6654,1980,28.05,R&D,M
6655,1980,32.9,R&D,M
6656,1980,26.84,R&D,M
6657,1980,33.35,R&D,M
6658,1980,36.03,R&D,F
6659,1980,34.63,R&D,M
6660,1980,32.79,R&D,M
6661,1980,31.9,R&D,F
6662,1980,31.4,R&D,M
6663,1980,33.42,R&D,M
6664,1980,33.31,R&D,F
6665,1980,35.11,R&D,M
6666,1980,32.97,R&D,M
6667,1980,35.24,R&D,M
6668,1980,34.16,R&D,M
6669,1980,34.27,R&D,F
6670,1980,33.7,R&D,F
6671,1980,31.9,R&D,M
6672,1980,33.4,R&D,M
6673,1980,36.75,R&D,M
6674,1980,35.21,R&D,M
6675,1980,34.98,R&D,M
6676,1980,29.77,R&D,M
6677,1980,32.75,R&D,M
6678,1980,36.96,R&D,F
6679,1980,36.13,R&D,F
6680,1980,34.65,R&D,F
6681,1980,32.72,R&D,M
6682,1980,36.23,R&D,M
6683,1980,30.08,R&D,M
6684,1980,34.42,R&D,M
6685,1980,32.98,R&D,M
6686,1980,35.02,R&D,M
6687,1980,32.95,R&D,M
6688,1980,33.56,R&D,F
6689,1980,35.05,R&D,F
6690,1980,36.61,R&D,M
6691,1980,32.58,R&D,M
6692,1980,31.41,R&D,M
6693,1980,33.41,R&D,M
6694,1980,32.35,R&D,F
6695,1980,33.04,R&D,M
6696,1980,35.87,R&D,F
6697,1980,34.69,R&D,M
6698,1980,33.04,R&D,F
6699,1980,32.97,R&D,M
6700,1980,39.2,R&D,F
6701,1980,37.99,R&D,M
6702,1980,34.09,R&D,M
6703,1980,32.85,R&D,M
6704,1980,32.48,R&D,M
6705,1980,33.97,R&D,M
6706,1980,36.74,R&D,M
6707,1980,33.61,R&D,F
6708,1980,32.58,R&D,M
6709,1980,36.92,R&D,F
6710,1980,32.47,R&D,M
6711,1980,33.1,R&D,M
6712,1980,32.46,R&D,F
6713,1980,35.01,R&D,F
6714,1980,32.76,R&D,M
6715,1980,34.75,R&D,F
6716,1980,33.43,R&D,M
6717,1980,33.85,R&D,M
6718,1980,30.83,R&D,M
6719,1980,35.65,R&D,F
6720,1980,33.07,R&D,M
6721,1980,36.41,R&D,M
6722,1980,31.32,R&D,M
6723,1980,31.87,R&D,F
6724,1980,33.7,R&D,M
6725,1980,31.81,R&D,M
6726,1980,34.12,R&D,M
6727,1980,34.23,R&D,M
6728,1980,35.19,R&D,M
6729,1980,32.9,R&D,M
6730,1980,35.23,R&D,M
6731,1980,35.56,R&D,M
6732,1980,31.66,R&D,M
6733,1980,34.76,R&D,M
6734,1980,29.57,R&D,M
6735,1980,37.49,R&D,M
6736,1980,38.4,R&D,M
6737,1980,35.85,R&D,F
6738,1980,36.15,R&D,M
6739,1980,31.07,R&D,M
6740,1980,35.45,R&D,M
6741,1980,32.05,R&D,M
6742,1980,35.29,R&D,M
6743,1980,35.34,R&D,F
6744,1985,20.33,Support,F
6745,1985,22.86,Support,F
6746,1985,21.06,Support,M
6747,1985,20.02,Support,F
6748,1985,19.23,Support,F
6749,1985,20.61,Support,M
6750,1985,19.16,Support,F
6751,1985,21.18,Support,F
6752,1985,23.98,Support,F
6753,1985,23.28,Support,F
6754,1985,19.72,Support,F
6755,1985,22.58,Support,F
6756,1985,15.86,Support,M
6757,1985,24.32,Support,F
6758,1985,21.05,Support,F
6759,1985,25.0,Support,F
6760,1985,22.11,Support,F
6761,1985,19.62,Support,F
6762,1985,16.46,Support,M
6763,1985,21.24,Support,M
6764,1985,22.6,Support,F
6765,1985,21.32,Support,F
6766,1985,22.04,Support,F
6767,1985,23.05,Support,M
6768,1985,18.57,Support,F
6769,1985,21.25,Support,F
6770,1985,20.58,Support,F
6771,1985,22.61,Support,F
6772,1985,23.36,Support,F
6773,1985,21.5,Support,F
6774,1985,21.67,Support,F
6775,1985,21.05,Support,M
6776,1985,16.810000000000002,Support,F
6777,1985,24.65,Support,F
6778,1985,25.17,Support,F
6779,1985,22.34,Support,F
6780,1985,22.79,Support,M
6781,1985,23.6,Support,F
6782,1985,20.78,Support,F
6783,1985,16.81,Support,M
6784,1985,18.91,Support,F
6785,1985,21.82,Support,F
6786,1985,20.4,Support,F
6787,1985,23.21,Support,F
6788,1985,21.14,Support,F
6789,1985,20.05,Support,F
6790,1985,21.63,Support,F
6791,1985,22.86,Support,F
6792,1985,20.83,Support,F
6793,1985,19.07,Support,M
6794,1985,19.48,Support,F
6795,1985,22.76,Support,M
6796,1985,16.38,Support,M
6797,1985,19.34,Support,F
6798,1985,21.62,Support,F
6799,1985,18.23,Support,F
6800,1985,18.68,Support,F
6801,1985,24.24,Support,F
6802,1985,19.02,Support,M
6803,1985,19.21,Support,F
6804,1985,18.67,Support,F
6805,1985,20.24,Support,F
6806,1985,20.92,Support,F
6807,1985,20.73,Support,F
6808,1985,23.77,Support,F
6809,1985,18.94,Support,M
6810,1985,22.36,Support,F
6811,1985,20.44,Support,M
6812,1985,15.99,Support,M
6813,1985,23.44,Support,F
6814,1985,21.3,Support,F
6815,1985,20.23,Support,F
6816,1985,17.88,Support,M
6817,1985,18.99,Support,M
6818,1985,23.01,Support,F
6819,1985,21.14,Support,F
6820,1985,19.56,Support,F
6821,1985,20.65,Support,F
6822,1985,22.47,Support,M
6823,1985,19.88,Support,F
6824,1985,24.88,Support,F
6825,1985,20.35,Support,M
6826,1985,23.11,Support,F
6827,1985,20.01,Support,M
6828,1985,18.7,Support,F
6829,1985,17.38,Support,M
6830,1985,23.55,Support,F
6831,1985,18.97,Support,M
6832,1985,21.77,Support,M
6833,1985,18.58,Support,F
6834,1985,23.35,Support,F
6835,1985,18.34,Support,F
6836,1985,20.28,Support,F
6837,1985,23.73,Support,F
6838,1985,17.75,Support,M
6839,1985,18.78,Support,F
6840,1985,24.38,Support,F
6841,1985,19.54,Support,F
6842,1985,22.61,Support,F
6843,1985,23.14,Support,F
6844,1985,19.74,Support,M
6845,1985,19.85,Support,F
6846,1985,19.96,Support,F
6847,1985,25.43,Support,F
6848,1985,16.18,Support,M
6849,1985,20.29,Support,F
6850,1985,21.25,Support,F
6851,1985,18.9,Support,M
6852,1985,22.38,Support,M
6853,1985,23.92,Support,F
6854,1985,18.29,Support,F
6855,1985,19.53,Support,F
6856,1985,19.6,Support,M
6857,1985,21.43,Support,F
6858,1985,18.97,Support,F
6859,1985,18.12,Support,F
6860,1985,22.9,Support,F
6861,1985,17.72,Support,F
6862,1985,20.35,Support,F
6863,1985,15.82,Support,M
6864,1985,16.71,Support,M
6865,1985,19.88,Support,F
6866,1985,18.55,Support,F
6867,1985,24.82,Support,F
6868,1985,24.58,Support,F
6869,1985,19.82,Support,F
6870,1985,22.32,Support,F
6871,1985,20.73,Support,F
6872,1985,24.48,Support,F
6873,1985,22.5,Support,M
6874,1985,21.29,Support,F
6875,1985,23.68,Support,F
6876,1985,25.3,Support,F
6877,1985,20.23,Support,F
6878,1985,20.07,Support,F
6879,1985,25.17,Support,F
6880,1985,19.37,Support,M
6881,1985,22.77,Support,F
6882,1985,18.63,Support,F
6883,1985,21.73,Support,F
6884,1985,16.98,Support,M
6885,1985,20.08,Support,F
6886,1985,17.73,Support,M
6887,1985,20.92,Support,F
6888,1985,21.5,Support,F
6889,1985,25.04,Support,F
6890,1985,18.3,Support,F
6891,1985,20.3,Support,F
6892,1985,24.51,Support,F
6893,1985,22.95,Support,M
6894,1985,21.39,Support,F
6895,1985,21.42,Support,F
6896,1985,18.94,Support,F
6897,1985,18.89,Support,M
6898,1985,23.41,Support,F
6899,1985,22.51,Support,F
6900,1985,21.27,Support,F
6901,1985,19.58,Support,M
6902,1985,20.27,Support,F
6903,1985,21.53,Support,F
6904,1985,21.74,Support,F
6905,1985,22.13,Support,F
6906,1985,22.51,Support,F
6907,1985,22.57,Support,F
6908,1985,14.67,Support,M
6909,1985,22.19,Support,F
6910,1985,24.06,Support,M
6911,1985,20.23,Support,F
6912,1985,25.08,Support,F
6913,1985,19.77,Support,F
6914,1985,18.81,Support,F
6915,1985,19.7,Support,F
6916,1985,21.15,Support,F
6917,1985,17.259999999999998,Support,F
6918,1985,19.95,Support,M
6919,1985,20.61,Support,F
6920,1985,21.52,Support,F
6921,1985,19.65,Support,F
6922,1985,21.79,Support,M
6923,1985,24.39,Support,F
6924,1985,15.41,Support,F
6925,1985,18.89,Support,F
6926,1985,18.93,Support,M
6927,1985,17.6,Support,F
6928,1985,18.64,Support,M
6929,1985,20.35,Support,M
6930,1985,23.59,Support,F
6931,1985,20.91,Support,M
6932,1985,18.97,Support,F
6933,1985,20.69,Support,M
6934,1985,19.31,Support,M
6935,1985,17.28,Support,M
6936,1985,19.49,Support,F
6937,1985,19.54,Support,F
6938,1985,18.97,Support,F
6939,1985,24.25,Support,F
6940,1985,17.42,Support,M
6941,1985,18.95,Support,M
6942,1985,22.97,Support,F
6943,1985,18.48,Support,M
6944,1985,22.69,Support,F
6945,1985,18.85,Support,M
6946,1985,23.77,Support,F
6947,1985,22.57,Support,F
6948,1985,20.86,Support,M
6949,1985,19.72,Support,M
6950,1985,22.64,Support,F
6951,1985,19.85,Support,M
6952,1985,19.99,Support,F
6953,1985,24.07,Support,F
6954,1985,21.13,Support,F
6955,1985,18.24,Support,M
6956,1985,18.58,Support,M
6957,1985,21.34,Support,F
6958,1985,19.68,Support,M
6959,1985,21.9,Support,F
6960,1985,23.14,Support,F
6961,1985,22.12,Support,M
6962,1985,23.79,Support,F
6963,1985,23.69,Support,F
6964,1985,18.5,Support,F
6965,1985,23.8,Support,F
6966,1985,20.7,Support,F
6967,1985,21.36,Support,F
6968,1985,17.29,Support,M
6969,1985,20.82,Support,F
6970,1985,22.67,Support,F
6971,1985,26.07,Support,F
6972,1985,20.49,Support,F
6973,1985,22.94,Support,F
6974,1985,19.42,Support,F
6975,1985,16.12,Support,M
6976,1985,24.27,Support,F
6977,1985,20.18,Support,M
6978,1985,22.25,Support,F
6979,1985,23.36,Support,F
6980,1985,18.25,Support,F
6981,1985,21.78,Support,M
6982,1985,19.34,Support,F
6983,1985,20.89,Support,M
6984,1985,18.68,Support,F
6985,1985,21.02,Support,F
6986,1985,20.55,Support,F
6987,1985,23.07,Support,F
6988,1985,24.31,Support,F
6989,1985,20.97,Support,M
6990,1985,20.22,Support,F
6991,1985,21.09,Support,F
6992,1985,22.98,Support,F
6993,1985,20.69,Support,F
6994,1985,19.02,Support,M
6995,1985,16.23,Support,M
6996,1985,19.75,Support,M
6997,1985,20.93,Support,M
6998,1985,18.79,Support,M
6999,1985,23.69,Support,F
7000,1985,21.53,Support,F
7001,1985,24.89,Support,F
7002,1985,19.89,Support,F
7003,1985,17.21,Support,F
7004,1985,20.17,Support,M
7005,1985,18.93,Support,F
7006,1985,23.94,Support,M
7007,1985,20.8,Support,M
7008,1985,22.57,Support,F
7009,1985,21.29,Support,F
7010,1985,19.36,Support,M
7011,1985,21.95,Support,F
7012,1985,22.5,Support,F
7013,1985,22.19,Support,F
7014,1985,15.16,Support,M
7015,1985,19.04,Support,F
7016,1985,21.34,Support,F
7017,1985,19.31,Support,F
7018,1985,20.64,Support,F
7019,1985,21.34,Support,F
7020,1985,24.44,Support,F
7021,1985,21.37,Support,M
7022,1985,23.7,Support,M
7023,1985,19.68,Support,M
7024,1985,27.12,Support,F
7025,1985,25.47,Support,F
7026,1985,25.47,Support,F
7027,1985,19.63,Support,M
7028,1985,22.3,Support,F
7029,1985,22.37,Support,F
7030,1985,20.31,Support,F
7031,1985,21.59,Support,M
7032,1985,21.19,Support,F
7033,1985,20.09,Support,F
7034,1985,18.35,Support,M
7035,1985,18.11,Support,M
7036,1985,18.56,Support,M
7037,1985,20.71,Support,F
7038,1985,24.2,Support,F
7039,1985,22.25,Support,F
7040,1985,25.7,Support,F
7041,1985,22.62,Support,F
7042,1985,19.12,Support,F
7043,1985,19.0,Support,M
7044,1985,19.08,Support,M
7045,1985,22.93,Support,F
7046,1985,22.31,Support,F
7047,1985,23.23,Support,F
7048,1985,24.0,Support,F
7049,1985,23.03,Support,M
7050,1985,16.83,Support,F
7051,1985,19.94,Support,F
7052,1985,23.96,Support,F
7053,1985,24.48,Support,F
7054,1985,21.93,Support,M
7055,1985,18.3,Support,M
7056,1985,21.92,Support,F
7057,1985,19.52,Support,M
7058,1985,22.86,Support,F
7059,1985,20.99,Support,F
7060,1985,19.09,Support,F
7061,1985,18.49,Support,M
7062,1985,17.33,Support,F
7063,1985,20.67,Support,M
7064,1985,21.12,Support,F
7065,1985,20.95,Support,M
7066,1985,20.67,Support,F
7067,1985,22.49,Support,F
7068,1985,20.22,Support,F
7069,1985,20.71,Support,F
7070,1985,23.65,Support,F
7071,1985,21.02,Support,F
7072,1985,21.48,Support,F
7073,1985,18.73,Support,M
7074,1985,19.16,Support,F
7075,1985,19.18,Support,F
7076,1985,23.78,Support,F
7077,1985,23.66,Support,F
7078,1985,20.6,Support,M
7079,1985,24.12,Support,F
7080,1985,21.55,Support,F
7081,1985,22.94,Support,F
7082,1985,23.59,Support,F
7083,1985,18.19,Support,M
7084,1985,20.87,Support,F
7085,1985,20.66,Support,F
7086,1985,21.02,Support,F
7087,1985,17.61,Support,F
7088,1985,21.25,Support,F
7089,1985,19.49,Support,F
7090,1985,25.64,Support,F
7091,1985,22.71,Support,F
7092,1985,24.32,Support,F
7093,1985,20.15,Support,F
7094,1985,23.85,Support,F
7095,1985,20.56,Support,F
7096,1985,20.8,Support,M
7097,1985,20.76,Support,F
7098,1985,19.63,Support,F
7099,1985,23.65,Support,F
7100,1985,20.2,Support,F
7101,1985,25.59,Support,F
7102,1985,16.88,Support,M
7103,1985,22.22,Support,F
7104,1985,19.03,Support,M
7105,1985,17.66,Support,F
7106,1985,21.53,Support,M
7107,1985,18.47,Support,M
7108,1985,20.87,Support,M
7109,1985,18.54,Support,F
7110,1985,24.21,Support,F
7111,1985,20.48,Support,F
7112,1985,22.02,Support,F
7113,1985,22.24,Support,F
7114,1985,18.99,Support,F
7115,1985,17.15,Support,M
7116,1985,22.62,Support,F
7117,1985,20.38,Support,F
7118,1985,19.97,Support,F
7119,1985,20.51,Support,M
7120,1985,19.65,Support,F
7121,1985,24.78,Support,F
7122,1985,18.24,Support,M
7123,1985,22.21,Support,M
7124,1985,19.94,Support,F
7125,1985,18.64,Support,M
7126,1985,23.09,Support,F
7127,1985,21.93,Support,F
7128,1985,22.28,Support,F
7129,1985,23.89,Support,F
7130,1985,22.59,Support,F
7131,1985,19.15,Support,M
7132,1985,23.99,Support,F
7133,1985,19.22,Support,F
7134,1985,22.24,Support,F
7135,1985,15.5,Support,F
7136,1985,15.81,Support,M
7137,1985,19.16,Support,M
7138,1985,22.56,Support,F
7139,1985,20.56,Support,F
7140,1985,17.17,Support,M
7141,1985,21.58,Support,F
7142,1985,19.99,Support,M
7143,1985,23.51,Support,F
7144,1985,18.83,Support,M
7145,1985,23.57,Support,F
7146,1985,21.25,Support,F
7147,1985,23.51,Support,F
7148,1985,22.42,Support,F
7149,1985,17.16,Support,M
7150,1985,23.18,Support,F
7151,1985,23.2,Support,F
7152,1985,18.18,Support,M
7153,1985,19.57,Support,M
7154,1985,21.42,Support,F
7155,1985,17.1,Support,M
7156,1985,20.17,Support,F
7157,1985,18.96,Support,M
7158,1985,15.8,Support,M
7159,1985,22.95,Support,F
7160,1985,21.2,Support,M
7161,1985,21.37,Support,F
7162,1985,19.41,Support,F
7163,1985,20.12,Support,M
7164,1985,20.66,Support,F
7165,1985,22.62,Support,F
7166,1985,21.32,Support,F
7167,1985,21.15,Support,F
7168,1985,23.22,Support,F
7169,1985,20.92,Support,M
7170,1985,20.28,Support,M
7171,1985,24.23,Support,F
7172,1985,20.22,Support,F
7173,1985,20.41,Support,F
7174,1985,19.68,Support,F
7175,1985,24.5,Support,F
7176,1985,22.94,Support,F
7177,1985,18.75,Support,F
7178,1985,22.96,Support,F
7179,1985,21.22,Support,M
7180,1985,22.52,Support,F
7181,1985,18.29,Support,M
7182,1985,22.47,Support,M
7183,1985,22.64,Support,F
7184,1985,24.31,Support,F
7185,1985,21.93,Support,F
7186,1985,18.05,Support,M
7187,1985,21.2,Support,M
7188,1985,20.27,Support,F
7189,1985,20.54,Support,M
7190,1985,22.72,Support,F
7191,1985,20.63,Support,M
7192,1985,20.3,Support,M
7193,1985,21.97,Support,F
7194,1985,22.76,Support,F
7195,1985,24.25,Support,F
7196,1985,20.01,Support,F
7197,1985,20.27,Support,F
7198,1985,19.34,Support,F
7199,1985,20.76,Support,M
7200,1985,18.6,Support,F
7201,1985,20.25,Support,F
7202,1985,20.64,Support,M
7203,1985,22.45,Support,F
7204,1985,22.43,Support,F
7205,1985,23.55,Support,F
7206,1985,20.8,Support,F
7207,1985,21.96,Support,F
7208,1985,23.06,Support,F
7209,1985,21.05,Support,F
7210,1985,21.16,Support,M
7211,1985,22.42,Support,F
7212,1985,20.93,Support,F
7213,1985,21.81,Support,M
7214,1985,22.69,Support,F
7215,1985,20.21,Support,M
7216,1985,19.33,Support,F
7217,1985,24.5,Support,F
7218,1985,24.84,Support,M
7219,1985,24.43,Support,F
7220,1985,21.3,Support,M
7221,1985,18.2,Support,F
7222,1985,20.09,Support,F
7223,1985,20.24,Support,M
7224,1985,21.07,Support,F
7225,1985,17.83,Support,F
7226,1985,22.6,Support,F
7227,1985,24.3,Support,F
7228,1985,24.36,Support,M
7229,1985,17.93,Support,M
7230,1985,22.07,Support,F
7231,1985,20.25,Support,F
7232,1985,23.09,Support,F
7233,1985,18.63,Support,F
7234,1985,23.81,Support,F
7235,1985,19.66,Support,M
7236,1985,20.53,Support,F
7237,1985,20.6,Support,F
7238,1985,20.78,Support,M
7239,1985,22.7,Support,F
7240,1985,22.54,Support,F
7241,1985,21.43,Support,M
7242,1985,21.84,Support,M
7243,1985,19.19,Support,M
7244,1985,19.67,Support,F
7245,1985,20.1,Support,M
7246,1985,23.45,Support,F
7247,1985,23.4,Support,F
7248,1985,20.34,Support,F
7249,1985,20.71,Support,F
7250,1985,15.8,Support,F
7251,1985,21.39,Support,F
7252,1985,22.68,Support,F
7253,1985,21.25,Support,F
7254,1985,21.33,Support,F
7255,1985,18.99,Support,M
7256,1985,24.69,Support,F
7257,1985,20.17,Support,M
7258,1985,18.21,Support,M
7259,1985,17.7,Support,M
7260,1985,18.62,Support,F
7261,1985,18.45,Support,M
7262,1985,22.72,Support,F
7263,1985,23.38,Support,F
7264,1985,23.35,Support,F
7265,1985,16.33,Support,F
7266,1985,17.1,Support,M
7267,1985,20.3,Support,F
